City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
78,makaryev,20,RU,1542950020,67,57.88,43.81,19.38,11.65
79,cumberland,1,US,1542948720,50,41.97,-71.43,17.06,4.7
80,barentu,0,ER,1542950021,30,15.11,37.59,80.26,3.94
81,bykivka,8,UA,1542950021,66,50.29,27.97,5.61,3.04
82,maniitsoq,88,GL,1542950022,92,65.42,-52.9,33.28,34.14
83,kudahuvadhoo,68,MV,1542950022,99,2.67,72.89,84.58,8.19
84,texistepeque,0,SV,1542948600,88,14.12,-89.5,73.4,2.24
85,quelimane,75,MZ,1542945600,88,-17.88,36.89,80.6,8.05
86,castro,0,CL,1542950023,100,-42.48,-73.76,38.55,2.37
87,leh,0,IN,1542950024,81,34.16,77.58,-2.77,1.7
88,alta floresta,48,BR,1542950024,96,-9.87,-56.08,73.87,2.15
89,hammerfest,75,NO,1542948600,86,70.66,23.68,39.2,32.21
90,lethem,36,GY,1542950025,87,3.38,-59.8,75.4,4.72
91,constitucion,0,MX,1542950025,57,23.99,-104.67,46.6,5.84
92,akureyri,0,IS,1542949200,100,65.68,-18.09,24.8,1.12
93,wajir,75,KE,1542945600,83,1.75,40.07,77,9.17
94,tandil,8,AR,1542950026,62,-37.33,-59.14,48.85,11.77
95,ladnun,0,IN,1542950027,43,27.64,74.39,78.55,6.4
96,peniche,20,PT,1542947400,93,39.36,-9.38,50,4.7
97,sao filipe,68,CV,1542950028,100,14.9,-24.5,74.41,18.7
98,hamilton,75,BM,1542948900,59,32.3,-64.78,64.4,20.8
99,nzerekore,48,GN,1542950029,98,7.76,-8.82,68.47,2.48
100,upernavik,76,GL,1542950029,100,72.79,-56.15,24.33,12.21
101,santa marta,75,CO,1542949200,88,11.24,-74.21,78.8,4.7
102,luderitz,0,NA,1542950030,83,-26.65,15.16,57.4,6.17
103,marawi,48,PH,1542950030,70,8,124.29,81.39,2.82
104,kargasok,56,RU,1542950031,72,59.06,80.87,26.58,8.75
105,tres arroyos,0,AR,1542950031,72,-38.38,-60.28,46.74,5.84
106,laguna,80,MX,1542950032,63,27.52,-110.01,66.18,3.6
107,marystown,76,CA,1542950032,100,47.17,-55.16,29.46,10.65
108,feldkirchen,90,DE,1542948660,100,48.48,11.91,37.4,4.7
109,lebu,0,ET,1542950033,25,8.96,38.73,60.33,4.05
110,angoche,24,MZ,1542950034,97,-16.23,39.91,80.71,12.44
111,georgiyevka,44,RU,1542950034,64,52.25,40.45,27.39,16.8
112,quatre cocos,20,MU,1542945600,65,-20.21,57.76,80.6,14.99
113,hobe sound,75,US,1542948780,84,27.06,-80.14,71.06,4.7
114,goderich,64,CA,1542950035,91,43.74,-81.71,19.15,17.36
115,saint george,75,GR,1542946800,93,39.45,22.34,50,3.36
116,cap malheureux,20,MU,1542945600,65,-19.98,57.61,80.6,14.99
117,saldanha,80,PT,1542950037,99,41.42,-6.55,41.02,3.38
118,thinadhoo,32,MV,1542950037,100,0.53,72.93,83.41,7.07
119,oktyabrskiy,0,RU,1542947400,58,55.61,37.97,26.6,13.42
120,hithadhoo,88,MV,1542950038,100,-0.6,73.08,83.55,6.96
121,narsaq,92,GL,1542948600,41,60.91,-46.05,41,26.4
122,kavaratti,44,IN,1542950039,100,10.57,72.64,81.43,15.23
123,hualmay,36,PE,1542950039,96,-11.1,-77.61,57.22,4.38
124,kumluca,24,TR,1542950040,92,36.37,30.29,38.05,1.7
125,georgetown,0,GY,1542949200,100,6.8,-58.16,75.2,2.24
126,atlantic beach,90,US,1542949560,96,30.33,-81.4,64.94,9.17
127,ormara,0,PK,1542950041,79,25.21,64.64,78.91,8.75
128,ciudad real,92,ES,1542950041,99,38.99,-3.93,43.95,2.93
129,lomza,68,PL,1542950042,90,53.18,22.06,20.68,3.6
130,coihaique,56,CL,1542949200,87,-45.58,-72.07,44.6,2.24
131,harper,90,US,1542948660,79,30.3,-99.24,55.04,9.17
132,lasa,40,CY,1542949200,87,34.92,32.53,57.2,4.7
133,la peca,92,PE,1542950044,100,-5.61,-78.44,64.65,1.92
134,formosa,75,AR,1542945600,100,-26.19,-58.17,68,14.99
135,vila velha,75,BR,1542949200,83,-3.71,-38.6,80.6,14.99
136,dingli,20,MT,1542946500,93,35.86,14.38,57.2,2.24
137,east london,0,ZA,1542946380,67,-33.02,27.91,60.8,5.82
138,punta arenas,75,CL,1542949200,61,-53.16,-70.91,48.2,17.22
139,mahibadhoo,68,MV,1542950047,99,3.78,72.97,84.31,8.75
140,margate,75,AU,1542949200,67,-43.03,147.26,59,20.8
141,saint-pierre,90,FR,1542947400,95,48.95,4.24,32,8.05
142,san carlos de bariloche,0,AR,1542949200,80,-41.13,-71.31,33.8,4.7
143,cayenne,20,GF,1542949200,94,4.94,-52.33,75.2,2.24
144,iquitos,75,PE,1542949200,88,-3.75,-73.25,77,3.36
145,elmont,90,US,1542947700,43,37.71,-77.49,32.36,4.7
146,sabha,0,LY,1542950050,57,27.03,14.43,47.28,3.15
147,husavik,48,CA,1542950051,92,50.56,-96.99,28.56,15.01
148,dikson,56,RU,1542950051,87,73.51,80.55,6.82,6.17
149,ilo,32,PE,1542950052,100,-17.65,-71.34,55.56,0.92
150,elizabeth city,1,US,1542948660,68,36.3,-76.22,38.84,11.77
151,skjervoy,75,NO,1542949080,60,70.03,20.97,42.8,31.09
152,andros town,40,BS,1542949200,78,24.73,-77.79,77,8.05
153,bonthe,24,SL,1542950053,96,7.53,-12.5,77.88,0.92
154,caldas novas,92,BR,1542950054,98,-17.75,-48.62,66.4,4.5
155,aksarka,80,RU,1542950054,84,66.56,67.8,0.16,24.96
156,irbit,76,RU,1542950055,84,57.67,63.06,8.85,8.08
157,vestmannaeyjar,64,IS,1542950055,100,63.44,-20.27,37.56,8.97
158,codrington,0,AU,1542950055,39,-28.95,153.24,72.61,11.32
159,urubicha,0,BO,1542950056,85,-15.63,-63.08,78.15,4.38
160,berlevag,75,NO,1542948600,80,70.86,29.09,39.2,17.22
161,sereflikochisar,12,TR,1542950057,100,38.94,33.54,39.22,4.61
162,witu,0,KE,1542950057,78,-2.39,40.44,85.03,2.71
163,staraya toropa,64,RU,1542950057,95,56.28,31.67,26.13,3.15
164,inirida,80,CO,1542950058,98,3.87,-67.92,73.96,1.14
165,lima,20,PE,1542949882,75,-12.06,-77.04,55.65,2.37
166,kintampo,0,GH,1542950059,92,8.05,-1.73,69.33,4.94
167,ballater,92,GB,1542948600,87,57.05,-3.04,44.6,9.17
168,gaya,0,IN,1542947400,49,24.8,85.01,73.4,10.29
169,samana,20,EC,1542950060,95,0.12,-76.97,73.11,2.04
170,kamenka,0,RU,1542950060,77,53.19,44.05,20.28,19.71
171,kajaani,90,FI,1542948600,92,64.22,27.73,26.6,6.93
172,biltine,0,TD,1542950062,17,14.53,20.93,71.94,17.81
173,kaoma,36,ZM,1542950062,75,-14.8,24.8,72.3,5.39
174,bandarbeyla,24,SO,1542950063,100,9.49,50.81,77.2,13.89
175,santa maria,56,BR,1542950064,74,-29.69,-53.81,70.05,3.27
176,eirunepe,56,BR,1542949927,93,-6.66,-69.87,76.89,2.82
177,saint-augustin,76,FR,1542949200,93,44.83,-0.61,48.2,4.7
178,kutum,0,SD,1542950065,21,14.2,24.66,63.03,14.34
179,maragheh,90,IR,1542945600,87,37.39,46.24,44.6,4.7
180,ise,75,JP,1542947400,62,34.5,136.72,53.6,28.86
181,namibe,8,AO,1542950066,100,-15.19,12.15,72.93,3.15
